platform,id,key,name,rating,user_numbers,creator,last_updated,introduction,record_time
chrome,ckhhiodbmfdohcbfmbooboiijnfgpmnf,icashback-app,iCashBack App,4.833333333333333,714,iCashBack,2020-05-05 00:00:00,Adauga acum si automat ai CashBack si Vouchere la cele mai tari magazine din Romania si strainatate!,2021-02-28 01:20:14.275303
chrome,fhjlhelkkpngpbhhlnigamdanajnnfhg,ark-arkbtc-price-ticker,Ark (ARK/BTC) Price Ticker,5.0,67,Taha,2020-03-14 00:00:00,This extension shows latest price of ARK/BTC for bittrex.,2021-02-28 01:21:23.588255
chrome,njkoakaanifjmpdggjclbmabhmfghico,aliexpress-paypal,AliExpress Paypal,5.0,235,AliChrome,2020-12-22 00:00:00,Show if the AliExpress seller accept Paypal,2021-02-28 01:21:53.664915
chrome,epllefgepapckihklfccpocjbnelpojp,coinclaim,CoinClaim,3.9,"3,000",Satorify.io,2020-02-01 00:00:00,"CoinClaim is a token-based system that rewards you real, tradable crypto (CLM) for completing online quests and challenges.",2021-02-28 01:22:07.258383
chrome,gfjmjaloockgblofndpilcafdonjhhef,eks-token-login,EKS token login,0.0,3,ddh.haven,2020-09-14 00:00:00,Get a token for authentication with an eks cluster,2021-02-28 01:22:24.451925
chrome,fhilaheimglignddkjgofkcbgekhenbh,oxygen-atomic-crypto-wall,Oxygen - Atomic Crypto Wallet,2.0,283,Oxygen - Blockchain Solutions,2020-05-26 00:00:00,"Multi cryptocurrency secure wallet - your key, your money!",2021-02-28 01:22:28.151517
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-28 01:22:28.683471
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-28 01:22:35.995916
chrome,olognjcjfiknpiblpbnmjgbehodclokg,stumble-across,Stumble Across,5.0,16,StumbleAcross,2020-09-27 00:00:00,Bookmarking and content discovery on the blockchain,2021-02-28 01:22:52.047142
chrome,fnjhmkhhmkbjkkabndcnnogagogbneec,ronin-wallet,Ronin Wallet,4.986301369863014,"8,000",Sky Mavis,2021-02-04 00:00:00,A wallet for Sky Mavis's Ronin sidechain,2021-02-28 01:23:06.806449
chrome,ogajfoicbmjoggcpkmhddokjoipjbnkg,feel-the-fee,Feel the Fee,0.0,54,harry830622,2020-09-10 00:00:00,Check out real-time gas fees on Ethereum in whatever currency you like,2021-02-28 01:23:15.987177
chrome,ogmiofjkfnahelggohlhbhmecilppdkg,1337x-free-moviestv-serie,"1337x| Free movies,TV series,music download",0.0,475,sudarshan,2021-01-03 00:00:00,"1337x - Download music, movies, games, software and much more. 1337x is the galaxy's most resilient BitTorrent site",2021-02-28 01:23:50.570621
chrome,fgkldlaelopgncepgpncndebgdddikii,julwallet,JulWallet,5.0,878,JustLiquidity,2021-02-18 00:00:00,A MultiWallet in your Browser,2021-02-28 01:24:33.328175
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-28 01:24:51.770492
chrome,dkpedpjjafnceedhomeijlphmjbblmdj,currency-converter,Currency Converter,4.659140568099053,"100,000",jlozanodeveloper,2021-02-09 00:00:00,Currency converter for Google Chrome fast and easy to use.,2021-02-28 01:25:32.028101
chrome,fljfmblajgejeicncojogelbkhbobejn,discogs-enhancer,Discogs Enhancer,4.827160493827161,"5,000",mattsalcido,2021-01-28 00:00:00,"Adds a dark theme, block sellers, price comparisons, currency converter, configurable quick search, & more to Discogs!",2021-02-28 01:25:37.561226
chrome,gochdgmelobhldaeobcdeampknjdkcnm,microbitcoin-wallet-exten,Microbitcoin Wallet Extension,0.0,12,Nugetzrul3,2020-07-19 00:00:00,Light Web Wallet for MicroBitcoin as a Chrome Extension.,2021-02-28 01:25:47.793155
chrome,nnianpohaekfhjbpgnfnkkbikeopeogn,currency-converter,Currency Converter,5.0,62,Easy Unit Converter,2020-03-07 00:00:00,Currency Converter,2021-02-28 01:26:01.961175
chrome,iakaldcgeljnjaldddjhbaocgpkhgckc,basic-russian-flashcards,Basic Russian Flashcards,3.0,497,Obsidian River Software,2020-06-06 00:00:00,Flashcards for the student learning basic Russian vocabulary,2021-02-28 01:26:08.678985
chrome,emaljdgadafgjbdfhejfjlbbnkancpee,flash-cards-basic-spanish,Flash Cards : Basic Spanish Flashcards,3.5,347,Obsidian River Software,2020-06-07 00:00:00,Flash Cards for the student learning basic Spanish vocabularys,2021-02-28 01:26:10.489882
chrome,mpjglckkbnaicjnpcdjkedcdbhoimdhi,basic-french-flashcards,Basic French Flashcards,1.0,187,Obsidian River Software,2020-06-06 00:00:00,Flashcards for the student learning basic French vocabulary,2021-02-28 01:26:12.048688
chrome,fjppjknkbjmapanbefodlkaphlmiemga,basic-german-flashcards,Basic German Flashcards,5.0,149,Obsidian River Software,2020-06-06 00:00:00,Flashcards for the student learning basic German vocabulary,2021-02-28 01:26:12.835015
chrome,lbpdggmcmkgnkaanpkocdacedlkjpenk,basic-chinese-flashcards,Basic Chinese Flashcards,3.0,60,Obsidian River Software,2020-06-06 00:00:00,Flashcards for the student learning basic Chinese vocabulary,2021-02-28 01:26:20.762106
chrome,mkdeimpckninacbjgokjhpnapfigebjb,basic-italian-flashcards,Basic Italian Flashcards,1.0,63,Obsidian River Software,2020-06-06 00:00:00,Flashcards for the student learning basic Italian vocabulary,2021-02-28 01:26:21.410717
chrome,lifidlbpankklllcklhkijihhnaapoef,check-status-code,Check Status Code,2.125,858,soninow,2020-07-02 00:00:00,"Check server status code, redirection URLs, response headers, Basic Authentication & redirection chain of server connection.",2021-02-28 01:27:04.541371
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-28 01:27:24.741815
chrome,lfjcgcmkmjjlieihflfhjopckgpelofo,google-apps-script-github,Google Apps Script GitHub Assistant,4.794871794871795,"10,000",leonhartX,2021-01-21 00:00:00,Manage your gas code with github/github enterprise/bitbucket/gitlab,2021-02-28 01:27:26.744407
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-28 01:27:28.610883
chrome,hcdhpianckhnoppbgmfjaibklhfmfaje,coin-master-free-spins-da,Coin Master Free Spins Daily,5.0,"1,000",www.cmlovers.com,2020-10-29 00:00:00,Coin Master Daily Free Spins -Daily free spin links,2021-02-28 01:27:30.586368
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-28 01:27:31.919156
chrome,mmonglphahfjlfcadefimipajbgnffco,coin-master-free-spins-an,Coin Master Free Spins And Daily Links Today,0.0,102,Muhammad Furqan,2020-12-19 00:00:00,"Best Place Which Gives You Daily Coin Master Free Spins, coin master links, coin master spins, coin master free spins",2021-02-28 01:27:32.476638
chrome,encbagjjcfifhakoenggcgldeigmhmim,coin-master-free-spins-an,Coin Master Free Spins And Coins Daily,5.0,69,webhelper,2021-02-01 00:00:00,"Collect coin master free spins and coins, coin master free rewards daily",2021-02-28 01:27:33.708515
chrome,jbdaocneiiinmjbjlgalhcelgbejmnid,nifty-wallet,Nifty Wallet,4.782608695652174,"5,000",POA Network,2021-01-17 00:00:00,Ethereum Browser Extension,2021-02-28 01:27:34.735625
chrome,ceepigemlmlbphjhffddplfecgedhoeb,pfcrypto,pfcrypto,4.75,675,sclem,2020-10-03 00:00:00,cryptocurrency holdings updater,2021-02-28 01:27:36.698176
chrome,ilhaljfiglknggcoegeknjghdgampffk,beam-web-wallet-testnet,Beam Web Wallet (Testnet),5.0,120,Beam,2020-08-08 00:00:00,Beam Web Wallet (Testnet),2021-02-28 01:27:41.370430
chrome,jpfolalfhhpgehgboellpeohdaggocli,hex-metatransact-dappconn,HEX MetaTransact dAppConnect,0.0,10,MetaTransact,2020-05-31 00:00:00,HEX MetaTransact dAppConnect allow users to pay Ethereum txn fee in ERC20 tokens,2021-02-28 01:28:04.019191
chrome,fjfneilbihkhfajffplopnififklppln,figma-to-tokens,Figma to Tokens,0.0,10,UX Dev Tools,2020-04-20 00:00:00,Connect to Figma API and preview a color palette as CSS Variables or JSON Tokens,2021-02-28 01:28:05.163505
chrome,fgbchkgnilfaodikpidlplkelknjejea,binance-coin-bnb-simple-t,Binance Coin (BNB) | Simple Ticker,0.0,11,txpetr.cz,2021-01-09 00:00:00,Displays quick information about the current price of Binance Coin in your browser's toolbar.,2021-02-28 01:28:14.985437
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-28 01:28:16.448979
chrome,jlbkpppjbkmkjjemjcofmccodofkknmc,cryptocurrency-prices-cha,Cryptocurrency Prices & Charts - BitDuck,5.0,611,CrisValls,2021-02-25 00:00:00,"Displays real-time prices and charts of different cryptocurrencies at 1 click, including from the browser bar.",2021-02-28 01:28:18.416975
chrome,mkhdgadimehhojbgpphhkodolihgmmfe,coinmarketcap,CoinMarketCap,5.0,295,conan,2021-01-29 00:00:00,CoinMarketCap,2021-02-28 01:28:18.929438
chrome,mfiddnlhlmehcbpkhgljjchnjmlkanje,bitcoin-price,Bitcoin Price,5.0,10,https://hubbion.com,2020-11-28 00:00:00,"Price of Bitcoin in USD and other major currencies. Powered by the CoinGecko API, this extension does two things:

One, it shows…",2021-02-28 01:28:20.706669
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-28 01:28:24.743647
chrome,fgbchkgnilfaodikpidlplkelknjejea,binance-coin-bnb-simple-t,Binance Coin (BNB) | Simple Ticker,0.0,11,txpetr.cz,2021-01-09 00:00:00,Displays quick information about the current price of Binance Coin in your browser's toolbar.,2021-02-28 01:28:26.912804
chrome,bgddejjmhilkdllbakkgddjodommlimc,bitcoin-price-ticker,Bitcoin price ticker,4.2,"8,000",Extpose,2020-10-13 00:00:00,Shows bitcoin price provided by CoinDesk Bitcoin Price Index in a browser toolbar.,2021-02-28 01:28:27.926629
chrome,ahboebefkdoiomfpehlgjehokjjlndmj,eth-ticker-ethereum-ticke,ETH Ticker | Ethereum Ticker | Token Ticker,4.2592592592592595,"3,000",Betonimig,2021-01-27 00:00:00,"Ethereum and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-28 01:28:31.547547
chrome,gidpkdpdnngpfohekcfkfjbkieeihekj,btc-ticker-bitcoin-ticker,BTC Ticker | Bitcoin Ticker,4.4,"3,000",Betonimig,2021-01-25 00:00:00,"Bitcoin and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-28 01:28:32.231462
chrome,bijipcodafgdebngmlaiiljnbagldiof,binance-spot-btc-to-usd-v,Binance Spot BTC to USD Value,0.0,1,zactreese,2021-02-22 00:00:00,Converts Binance spot wallet asset value from BTC value to USD value,2021-02-28 01:28:32.873002
chrome,jlbkpppjbkmkjjemjcofmccodofkknmc,cryptocurrency-prices-cha,Cryptocurrency Prices & Charts - BitDuck,5.0,611,CrisValls,2021-02-25 00:00:00,"Displays real-time prices and charts of different cryptocurrencies at 1 click, including from the browser bar.",2021-02-28 01:28:33.415897
chrome,ddmojnnanggcjkfpjlaeabeeadejcmde,ltc-ticker-litecoin-ticke,LTC Ticker | Litecoin Ticker,5.0,210,Betonimig,2021-01-26 00:00:00,"Litecoin and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-28 01:28:33.979368
chrome,ojopeinoooepnfnmifmmjebccpnjamea,vechain-price-checker,VeChain Price Checker,4.6,98,A Byte Ahead,2020-10-14 00:00:00,View crypto currencies of VeChain and others from exchanges.,2021-02-28 01:28:37.438264
chrome,mfiddnlhlmehcbpkhgljjchnjmlkanje,bitcoin-price,Bitcoin Price,5.0,10,https://hubbion.com,2020-11-28 00:00:00,"Price of Bitcoin in USD and other major currencies. Powered by the CoinGecko API, this extension does two things:

One, it shows…",2021-02-28 01:28:39.827973
chrome,mengdaiflgahpehifoiopgcdbjapabpn,bitcoin-price-converter,Bitcoin price converter,4.5,20,coen.baars,2020-02-22 00:00:00,"With the online Bitcoin price converter, you can easily get today’s exchange rates of Bitcoin (BTC) in any fiat currency.",2021-02-28 01:28:41.315866
chrome,fgbchkgnilfaodikpidlplkelknjejea,binance-coin-bnb-simple-t,Binance Coin (BNB) | Simple Ticker,0.0,11,txpetr.cz,2021-01-09 00:00:00,Displays quick information about the current price of Binance Coin in your browser's toolbar.,2021-02-28 01:28:45.548779
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-28 01:28:46.272568
chrome,fbbckponafgkennhnmgfoikfmbkiplgp,coinstats-crypto-portfoli,CoinStats - Crypto Portfolio Tracker,4.5,"7,000",Coin Stats Inc,2020-10-09 00:00:00,Cryptocurrency live price and portfolio tracker.,2021-02-28 01:28:47.478982
chrome,ehmhocjlcagmfeokjhmgmednhbdhpgep,binance-cryptocurrency-pr,Binance cryptocurrency price alerts,4.5625,"4,000",kaleem hunzai,2021-02-24 00:00:00,Set cryptocurrency price alerts with notifications and sound with ease,2021-02-28 01:28:48.070807
chrome,mkhdgadimehhojbgpphhkodolihgmmfe,coinmarketcap,CoinMarketCap,5.0,295,conan,2021-01-29 00:00:00,CoinMarketCap,2021-02-28 01:28:52.927042
chrome,nbojhgkmkpakgfljijgnfofliafnbbfk,cryptocurrency-volume-mom,Cryptocurrency volume momentum indicator,4.666666666666667,603,kaleem hunzai,2020-06-01 00:00:00,Get notified of large volume & price actions during a specified time Interval,2021-02-28 01:28:54.495760
chrome,jlbkpppjbkmkjjemjcofmccodofkknmc,cryptocurrency-prices-cha,Cryptocurrency Prices & Charts - BitDuck,5.0,611,CrisValls,2021-02-25 00:00:00,"Displays real-time prices and charts of different cryptocurrencies at 1 click, including from the browser bar.",2021-02-28 01:28:55.755847
chrome,jbdaocneiiinmjbjlgalhcelgbejmnid,nifty-wallet,Nifty Wallet,4.782608695652174,"5,000",POA Network,2021-01-17 00:00:00,Ethereum Browser Extension,2021-02-28 01:28:56.234529
chrome,mfiddnlhlmehcbpkhgljjchnjmlkanje,bitcoin-price,Bitcoin Price,5.0,10,https://hubbion.com,2020-11-28 00:00:00,"Price of Bitcoin in USD and other major currencies. Powered by the CoinGecko API, this extension does two things:

One, it shows…",2021-02-28 01:28:57.316110
chrome,gikhpbobeeodkpgefokcefpiiifenhip,meebitkub,MeeBitkub,0.0,32,Siamcreative,2021-02-23 00:00:00,Bitkub exchange on Chrome.,2021-02-28 01:28:58.157111
chrome,mncakliaaolcahepkmnbnfjdmfaedlik,coin-sentry,Coin Sentry,0.0,2,Anietie Asuquo,2021-02-23 00:00:00,Real-time alerts for cryptocurrency and stock market price changes.,2021-02-28 01:29:00.004181
chrome,fhbohimaelbohpjbbldcngcnapndodjp,binance-chain-wallet,Binance Chain Wallet,2.5974025974025974,"200,000",Binance Chain,2021-02-25 00:00:00,"A Crypto Wallet for Binance Chain, Binance Smart Chain and Ethereum",2021-02-28 01:29:05.153557
chrome,ehmhocjlcagmfeokjhmgmednhbdhpgep,binance-cryptocurrency-pr,Binance cryptocurrency price alerts,4.5625,"4,000",kaleem hunzai,2021-02-24 00:00:00,Set cryptocurrency price alerts with notifications and sound with ease,2021-02-28 01:29:06.298215
chrome,afommmnmohdebmgabmbglefkbholcobb,traderboxio-binance-exten,Traderbox.io Binance Extension,4.8,61,Traderbox.io,2020-08-29 00:00:00,Traderbox.io Binance Extension,2021-02-28 01:29:08.306137
chrome,loaljdkanlgipgdlmgijfodcaggiikjo,quick-ant,Quick Ant,4.2682926829268295,"1,000",quickant00,2020-11-29 00:00:00,"Upbit, Bithumb 매수/매도 단축키 툴",2021-02-28 01:29:08.808995
chrome,hdkoeaaegcmoljdaegapdpabifhjkgci,binance,Binance,1.0,62,Binance,2021-01-05 00:00:00,Binance Wallet,2021-02-28 01:29:10.389733
chrome,jdbkfmneiiiihofbccenainnlipalonj,binance-news-notification,Binance News Notification,0.0,10,chiahoahong,2020-06-09 00:00:00,The best Binance News Notification extension for Google Chrome. Check your Binance news notifications quickly and easily.,2021-02-28 01:29:14.174706
chrome,lekfgahkjfpgjmpbbppdllkamcjdjgfm,quick-ant-ext,Quick Ant Ext,3.5,434,quickant00,2020-11-29 00:00:00,"Upbit, Bithumb 매수/매도 단축키 툴 확장",2021-02-28 01:29:16.193402
chrome,hpglfhgfnhbgpjdenjgmdgoeiappafln,guarda,Guarda,4.0,"3,000",Guarda,2020-12-29 00:00:00,Browser extension for Ethereum and any blockchain,2021-02-28 01:29:18.065219
chrome,blnieiiffboillknjnepogjhkgnoapac,equal-wallet,EQUAL Wallet,4.732142857142857,"1,000",equalnetwork,2021-01-05 00:00:00,EQUAL Wallet,2021-02-28 01:29:19.321061
chrome,chohglfmmlfhnkloampcdmnnhnhegbfg,bitbns-extension,Bitbns Extension,4.230769230769231,"1,000",Bitbns,2021-01-25 00:00:00,"Explore arbitrage opportunities and trade faster between Bitbns, Binance, Huobi, Gate.io and Kucoin",2021-02-28 01:29:19.854974
chrome,fgkldlaelopgncepgpncndebgdddikii,julwallet,JulWallet,5.0,878,JustLiquidity,2021-02-18 00:00:00,A MultiWallet in your Browser,2021-02-28 01:29:20.409001
chrome,nbojhgkmkpakgfljijgnfofliafnbbfk,cryptocurrency-volume-mom,Cryptocurrency volume momentum indicator,4.666666666666667,603,kaleem hunzai,2020-06-01 00:00:00,Get notified of large volume & price actions during a specified time Interval,2021-02-28 01:29:20.921985
chrome,fgbchkgnilfaodikpidlplkelknjejea,binance-coin-bnb-simple-t,Binance Coin (BNB) | Simple Ticker,0.0,11,txpetr.cz,2021-01-09 00:00:00,Displays quick information about the current price of Binance Coin in your browser's toolbar.,2021-02-28 01:29:21.468797
chrome,cmbagcoinhmacpcgmbiniijboejgiahi,justliquidity-wallet,JustLiquidity Wallet,5.0,381,JustLiquidity,2020-10-13 00:00:00,Ethereum Browser Extension,2021-02-28 01:29:23.362219
chrome,fbbckponafgkennhnmgfoikfmbkiplgp,coinstats-crypto-portfoli,CoinStats - Crypto Portfolio Tracker,4.5,"7,000",Coin Stats Inc,2020-10-09 00:00:00,Cryptocurrency live price and portfolio tracker.,2021-02-28 01:29:24.717178
chrome,ejeemacpidnaejkhpbmfkadhgjhnolaa,ezdefi,ezDeFi,4.923076923076923,"2,000",ezdefi.com,2021-02-20 00:00:00,A Blockchain Wallet in your Browser,2021-02-28 01:29:26.093994
chrome,bijipcodafgdebngmlaiiljnbagldiof,binance-spot-btc-to-usd-v,Binance Spot BTC to USD Value,0.0,1,zactreese,2021-02-22 00:00:00,Converts Binance spot wallet asset value from BTC value to USD value,2021-02-28 01:29:31.043920
chrome,bpdlhmabpffipmcocajlchafkhafpnkk,moomask,MooMask,5.0,8,Moo Payments,2021-01-16 00:00:00,Binance Smart Chain Browser Extension Wallet,2021-02-28 01:29:31.700944
chrome,bgddejjmhilkdllbakkgddjodommlimc,bitcoin-price-ticker,Bitcoin price ticker,4.2,"8,000",Extpose,2020-10-13 00:00:00,Shows bitcoin price provided by CoinDesk Bitcoin Price Index in a browser toolbar.,2021-02-28 01:29:33.114736
chrome,jbdaocneiiinmjbjlgalhcelgbejmnid,nifty-wallet,Nifty Wallet,4.782608695652174,"5,000",POA Network,2021-01-17 00:00:00,Ethereum Browser Extension,2021-02-28 01:29:33.892918
chrome,ahboebefkdoiomfpehlgjehokjjlndmj,eth-ticker-ethereum-ticke,ETH Ticker | Ethereum Ticker | Token Ticker,4.2592592592592595,"3,000",Betonimig,2021-01-27 00:00:00,"Ethereum and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-28 01:29:34.900606
chrome,gidpkdpdnngpfohekcfkfjbkieeihekj,btc-ticker-bitcoin-ticker,BTC Ticker | Bitcoin Ticker,4.4,"3,000",Betonimig,2021-01-25 00:00:00,"Bitcoin and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-28 01:29:36.246727
chrome,edooahjdfkjbmmhamcianpkhkhdlcgnm,binance-helper,Binance Helper,0.0,1,CryingFlames,2021-02-15 00:00:00,A helper to simplify trading on Binance.,2021-02-28 01:29:36.716153
chrome,ojdajiedkmmmchkdpceanekpmdmnohhe,단타의-신-for-업비트-빗썸-바이낸스-비트맥,"단타의 신 for 업비트, 빗썸, 바이낸스, 비트맥스",4.942028985507246,"1,000",dscoin,2021-02-16 00:00:00,"업비트(UPBIT), 빗썸(BITHUMB), 바이낸스(BINANCE), 비트맥스(BITMEX) 사이트 내 단축키를 통한 매수/매도의 빠른 진행과 예약주문(자동감시[스탑로스, 트레일링스탑]) 기능을 제공하는 보조프로그램입니다.",2021-02-28 01:29:37.215129
chrome,gcfbekmogelpbhgcepghlkdbmhpbaaig,goat-alerts-tradingview-b,Goat Alerts TradingView Bot,5.0,"1,000",Goat Alerts,2020-07-13 00:00:00,Automation & Shadow Trading for Cryptocurrency using TradingView,2021-02-28 01:29:38.227655
chrome,jlbkpppjbkmkjjemjcofmccodofkknmc,cryptocurrency-prices-cha,Cryptocurrency Prices & Charts - BitDuck,5.0,611,CrisValls,2021-02-25 00:00:00,"Displays real-time prices and charts of different cryptocurrencies at 1 click, including from the browser bar.",2021-02-28 01:29:39.506657
chrome,mkhdgadimehhojbgpphhkodolihgmmfe,coinmarketcap,CoinMarketCap,5.0,295,conan,2021-01-29 00:00:00,CoinMarketCap,2021-02-28 01:29:40.519964
chrome,ddmojnnanggcjkfpjlaeabeeadejcmde,ltc-ticker-litecoin-ticke,LTC Ticker | Litecoin Ticker,5.0,210,Betonimig,2021-01-26 00:00:00,"Litecoin and Token exchange price ticker. Displays the current price on the badge icon, Chart and Alert notifications.",2021-02-28 01:29:42.296464
chrome,ojopeinoooepnfnmifmmjebccpnjamea,vechain-price-checker,VeChain Price Checker,4.6,98,A Byte Ahead,2020-10-14 00:00:00,View crypto currencies of VeChain and others from exchanges.,2021-02-28 01:29:44.889024
chrome,ifckdpamphokdglkkdomedpdegcjhjdp,onto-wallet,ONTO Wallet,0.0,47,ontowebwallet,2021-02-18 00:00:00,ONTO Wallet: A Multi-Chain Identity Wallet,2021-02-28 01:29:48.277629
chrome,gkpgfnkkpnffhdidnjnainjfbfhoipbb,the-crypto-lab,The Crypto Lab,0.0,39,Louis Mzk,2020-03-20 00:00:00,"This extension was created to facilitate the purchase and resale of cryptocurrencies, on some of the best known platforms.",2021-02-28 01:29:48.848103
chrome,gikhpbobeeodkpgefokcefpiiifenhip,meebitkub,MeeBitkub,0.0,32,Siamcreative,2021-02-23 00:00:00,Bitkub exchange on Chrome.,2021-02-28 01:29:49.892742
chrome,mengdaiflgahpehifoiopgcdbjapabpn,bitcoin-price-converter,Bitcoin price converter,4.5,20,coen.baars,2020-02-22 00:00:00,"With the online Bitcoin price converter, you can easily get today’s exchange rates of Bitcoin (BTC) in any fiat currency.",2021-02-28 01:29:52.292346
chrome,opboibpgljdddeanfjhkkhmdjgkkpdjp,ekşi-ref-block,Ekşi Ref Block,0.0,1,instant app,2021-02-14 00:00:00,Ekşi Sözlük Binance başlığında ref linki olan entryleri engeller.,2021-02-28 01:29:52.967204
